OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_3619,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala brunnea
OTU_3621,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium sp
OTU_3622,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3623,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3624,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Duddingtonia,Duddingtonia flagrans
OTU_3625,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3627,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3628,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_3629,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora spurca
OTU_3630,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,Pezizaceae sp
OTU_3631,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3633,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Raffaelea,Raffaelea quercivora
OTU_3634,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3635,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria fuckelii
OTU_3637,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Ciliophora,Ciliophora sp
OTU_3638,Fungi,Glomeromycota,Glomeromycetes,Glomerales,unidentified,unidentified,Glomerales sp
OTU_3640,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora epigaea
OTU_3641,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe sp
OTU_3642,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3644,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Byssochlamys,Byssochlamys lagunculariae
OTU_3645,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3647,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,Chaetosphaeria sp
OTU_3648,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora sp
OTU_3649,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3650,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3651,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3652,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_3653,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella exigua
OTU_3656,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3657,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,Bolbitius demangei
OTU_3658,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3659,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3662,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_3663,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3664,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma sp
OTU_3665,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis calospora
OTU_3666,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_3667,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp
OTU_3668,Fungi,Ascomycota,Leotiomycetes,Incertae sedis,Incertae sedis,Leohumicola,Leohumicola sp
OTU_3670,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Lopadostoma,Lopadostoma polynesium
OTU_3672,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3674,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_3675,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3676,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_3677,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Veronaea,Veronaea compacta
OTU_3678,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Schizoparmaceae,Coniella,Coniella fragariae
OTU_3679,Fungi,Ascomycota,Orbiliomycetes,unidentified,unidentified,unidentified,Orbiliomycetes sp
OTU_3680,Fungi,Glomeromycota,Glomeromycetes,Glomerales,unidentified,unidentified,Glomerales sp
OTU_3681,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_3682,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3683,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Urnula,Urnula sp
OTU_3684,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora sp
OTU_3685,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora livistonae
OTU_3686,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3687,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_3688,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3690,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes sp
OTU_3692,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae sedis,Myrothecium,Myrothecium roridum
OTU_3693,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU_3694,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3695,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3696,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3697,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinales Group B,unidentified,Sebacinales Group B sp
OTU_3698,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3700,Fungi,Ascomycota,Orbiliomycetes,unidentified,unidentified,unidentified,Orbiliomycetes sp
OTU_3701,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3702,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3703,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera sp
OTU_3706,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3707,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,Pezizaceae sp
OTU_3708,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3709,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,unidentified,Incertae sedis sp
OTU_3710,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,unidentified,unidentified,Trechisporales sp
OTU_3713,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3715,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3716,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3717,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3718,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,Chytridiomycetes sp
OTU_3719,Fungi,Zygomycota,Incertae sedis,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp
OTU_3720,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Chamaeleomyces,Chamaeleomyces granulomatis
OTU_3724,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3726,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3728,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae sedis,Dictyosporium,Dictyosporium strelitziae
OTU_3729,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3730,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Cryptococcus,Cryptococcus sp
OTU_3732,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Cirrenalia,Cirrenalia macrocephala
OTU_3733,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3734,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3736,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp
OTU_3737,Fungi,Zygomycota,Incertae sedis,Mucorales,Umbelopsidaceae,Umbelopsis,Umbelopsis sp
OTU_3738,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_3739,Fungi,Zygomycota,Incertae sedis,Endogonales,Endogonaceae,Endogone,Endogone sp
OTU_3740,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3743,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,Pyrenophora tritici-repentis
OTU_3744,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Rhodoscypha,Rhodoscypha sp
OTU_3745,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3747,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Melanotaeniaceae,Melanotaenium,Melanotaenium endogenum
OTU_3748,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3749,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Spirosphaera,Spirosphaera minuta
OTU_3750,Fungi,Ascomycota,Eurotiomycetes,unidentified,unidentified,unidentified,Eurotiomycetes sp
OTU_3752,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,Ophiocordyceps sphecocephala
OTU_3753,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,Pezizaceae sp
OTU_3754,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3755,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales sp
OTU_3756,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3757,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_3758,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis sp
OTU_3759,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps,Metacordyceps kusanagiensis
OTU_3760,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella,Sagenomella sp
OTU_3761,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3762,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metacordyceps,Metacordyceps yongmunensis
OTU_3763,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,unidentified,Glomeraceae sp
OTU_3764,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,unidentified,unidentified,Archaeosporales sp
OTU_3765,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces dolichospermus
OTU_3766,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales sp
OTU_3767,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3770,Fungi,Zygomycota,Incertae sedis,Basidiobolales,unidentified,unidentified,Basidiobolales sp
OTU_3771,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,unidentified,Orbiliaceae sp
OTU_3773,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3774,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,Cantharellus decolorans
OTU_3776,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3777,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicoma,Helicoma sp
OTU_3778,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3779,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3780,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_3782,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_3783,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3784,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3785,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3786,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3788,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria sp
OTU_3790,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3791,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3792,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3793,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3794,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meripilaceae,Grifola,Grifola frondosa
OTU_3795,Fungi,Basidiomycota,Exobasidiomycetes,Incertae sedis,Incertae sedis,Tilletiopsis,Tilletiopsis pallescens
OTU_3796,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Tremella,Tremella sp
OTU_3797,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,unidentified,Russulaceae sp
OTU_3798,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sphaerocystis
OTU_3799,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales sp
OTU_3800,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Acrostalagmus,Acrostalagmus luteoalbus
OTU_3801,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3802,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3805,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,Chaetothyriales sp
OTU_3807,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3808,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Cryptosporiopsis,Cryptosporiopsis brunnea
OTU_3810,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,unidentified,unidentified,Archaeosporales sp
OTU_3811,Fungi,Chytridiomycota,Chytridiomycetes,unidentified,unidentified,unidentified,Chytridiomycetes sp
OTU_3815,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,unidentified,Pezizaceae sp
OTU_3816,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma longibrachiatum
OTU_3817,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,unidentified,Ophiostomataceae sp
OTU_3818,Fungi,Zygomycota,Incertae sedis,Mucorales,Cunninghamellaceae,Absidia,Absidia pseudocylindrospora
OTU_3820,Fungi,Ascomycota,Eurotiomycetes,Onygenales,unidentified,unidentified,Onygenales sp
OTU_3821,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3823,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Ochroconis,Ochroconis sp
OTU_3824,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3825,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma brumale
OTU_3826,Fungi,Ascomycota,Leotiomycetes,Incertae sedis,Incertae sedis,Leohumicola,Leohumicola verrucosa
OTU_3827,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3828,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,unidentified,unidentified,Auriculariales sp
OTU_3829,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon sambuci
OTU_3830,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Battarrea,Battarrea sp
OTU_3831,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,unidentified,unidentified,Eurotiales sp
OTU_3833,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces dolichospermus
OTU_3835,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3837,Fungi,Glomeromycota,Glomeromycetes,Archaeosporales,unidentified,unidentified,Archaeosporales sp
OTU_3838,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,unidentified,Pleurotaceae sp
OTU_3840,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3841,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3842,Fungi,Basidiomycota,Agaricomycetes,Incertae sedis,Incertae sedis,Oxyporus,Oxyporus populinus
OTU_3843,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota sp
OTU_3844,Fungi,Ascomycota,Orbiliomycetes,unidentified,unidentified,unidentified,Orbiliomycetes sp
OTU_3845,Fungi,Chytridiomycota,unidentified,unidentified,unidentified,unidentified,Chytridiomycota sp
OTU_3847,Fungi,Basidiomycota,Agaricomycetes,Boletales,Coniophoraceae,Coniophora,Coniophora olivacea
OTU_3848,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zopfiella,Zopfiella marina
OTU_3849,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3851,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3852,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella purpureobadia
OTU_3853,Fungi,Basidiomycota,Incertae sedis,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta
OTU_3854,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3855,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria setofusariae
OTU_3857,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,unidentified,Lasiosphaeriaceae sp
OTU_3858,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Hirsutella,Hirsutella vermicola
OTU_3859,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Lobothallia,Lobothallia pruinosa
OTU_3861,Fungi,Basidiomycota,Tremellomycetes,Incertae sedis,Incertae sedis,Moniliella,Moniliella byzovii
OTU_3862,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3863,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Incertae sedis,Tremella,Tremella sp
OTU_3864,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp
OTU_3865,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,unidentified,unidentified,Trechisporales sp
OTU_3866,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes sp
OTU_3868,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora smithii
OTU_3869,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3870,Fungi,Ascomycota,Incertae sedis,Incertae sedis,Incertae sedis,Scolecobasidium,Scolecobasidium terreum
OTU_3871,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3872,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Lacrymaria,Lacrymaria lacrymabunda
OTU_3874,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3875,Fungi,Ascomycota,Eurotiomycetes,Pyrenulales,Massariaceae,Massaria,Massaria vindobonensis
OTU_3876,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae sedis,Dactylaria,Dactylaria ampulliformis
OTU_3877,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota sp
OTU_3878,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyalopeziza,Hyalopeziza sp
OTU_3879,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales sp
OTU_3881,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota sp
OTU_3882,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Aureobasidium,Aureobasidium pullulans
OTU_3883,Fungi,Chytridiomycota,Blastocladiomycetes,Blastocladiales,Catenariaceae,Catenaria,Catenaria sp
OTU_3884,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,unidentified,Pyronemataceae sp
OTU_3885,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi sp
OTU_3886,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales sp
OTU_3888,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota sp
OTU_3889,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,unidentified,unidentified,Orbiliales sp
